,10日平均交易量,13周价格变化,26周价格变化,3个月平均交易量,52周最高价, 52周最高日期,52周最低价,52周最低日期,52周价格变化,5天价格变化,beta,市值,当月价格变化,13周同比ToS&P500价格,26周同比ToS&P500价格,52周同比ToS&P500价格,4周同比ToS&P500价格,年度同比ToS&P500价格,当年同比ToS&P500价格,交易所,股票代码
0,101.5452,-10.36036,-14.32964,2299.16637,17.6,2019-10-14,11.6,2019-06-04,0.57762,5.29101,0.61422,270324.4,8.82812,-10.69374,-23.010720000000003,1.9666400000000002,-9.246260000000001,-17.61758,-15.31915,SZ,000001.SZ
1,69.41598,-7.52243,1.0177200000000002,1765.72104,33.6,2020-01-02,24.18,2020-03-19,-7.20222,3.07692,0.78692,297694.9,4.48343,-7.86636,-9.21853,-5.34305,-16.2662,-18.97891,-16.71846,SZ,000002.SZ
2,2.53009,21.29711,52.17152,121.5898,49.0,2020-03-03,17.03,2019-10-30,9.49367,-3.8555099999999998,1.32235,4568.657,-9.27565,20.84599,36.7518,-16.20136,-1.20107,19.2063,22.53209,SZ,000004.SZ
3,6.168419999999999,-9.76431,-11.258280000000001,222.6723,4.12,2019-09-05,2.4,2020-02-04,-18.787879999999998,-1.47059,1.33722,2836.8790000000004,-2.18978,-10.099910000000001,-20.25058,-7.812360000000001,-26.720240000000004,-15.622689999999999,-13.26861,SZ,000005.SZ
4,20.565070000000002,-1.77165,-4.58891,301.09367000000003,5.94,2019-05-06,4.21,2020-02-04,-18.196720000000003,-2.15686,1.1056,6736.475,11.38393,-2.13698,-14.257029999999999,5.0439300000000005,-26.18682,-9.42985,-6.902989999999999,SZ,000006.SZ
5,4.37536,-12.623489999999999,-11.06145,176.66606000000002,11.69,2019-11-20,5.8,2019-05-06,26.34921,-1.7284,,2757.804,-1.6069200000000001,-12.94845,-20.0737,-7.5008,14.0081,-18.48476,-16.21053,SZ,000007.SZ
6,27.52373,-7.0175399999999994,-7.28863,817.99179,4.25,2019-09-23,2.77,2020-02-04,-25.874129999999997,0.6329100000000001,1.25383,8842.93,1.27389,-7.363360000000001,-16.68318,-6.23987,-33.114340000000006,-14.77445,-12.39669,SZ,000008.SZ
7,70.84475,1.2345700000000002,43.85965,2362.40775,9.2,2020-02-26,4.17,2019-08-15,27.378690000000002,4.29253,1.52484,16919.64,11.564630000000001,0.85806,29.28218,-0.82752,14.93704,3.10092,5.97738,SZ,000009.SZ
8,4.80071,8.89488,14.12429,75.55364,4.43,2020-04-28,2.81,2019-05-15,18.12865,0.7481300000000001,1.02005,3312.2129999999997,15.42857,8.489889999999999,2.55995,8.349039999999999,6.590489999999999,15.59839,18.823529999999998,SZ,000010.SZ
9,5.52295,2.83447,0.11037999999999999,101.86157,11.22,2019-09-04,7.15,2020-02-04,-16.018520000000002,-0.32966999999999996,1.12618,5112.068,9.145610000000001,2.45201,-10.03393,4.24955,-24.22137,-6.22933,-3.6131800000000003,SZ,000011.SZ
10,13.10316,-2.82609,3.23326,858.3634199999999,6.67,2020-02-26,3.78,2020-02-04,0.34693,1.1312200000000001,1.02547,11152.84,1.8223200000000002,-3.18749,-7.2274899999999995,-6.11071,-9.454410000000001,-13.200120000000002,-10.77844,SZ,000012.SZ
11,3.20755,-9.10088,-6.85393,54.95284,11.48,2019-09-05,7.39,2020-02-04,-20.97235,-2.47059,0.9097799999999999,1668.52,6.01023,-9.438939999999999,-16.29253,0.0061600000000000005,-28.691340000000004,-13.37282,-10.955960000000001,SZ,000014.SZ
12,107.20464,44.14587,84.06863,4341.840560000001,13.61,2020-03-11,3.61,2019-08-13,56.458330000000004,2.8767099999999997,1.28882,14038.17,-10.05988,43.60978,65.41674,-21.64883,41.17634,67.18905,71.85355,SZ,000016.SZ
13,9.90115,-20.5,-26.2181,220.54387000000003,6.49,2019-09-03,3.18,2020-04-30,-32.911390000000004,-14.516129999999999,1.36611,1210.647,-10.42254,-20.79567,-33.6945,-14.71536,-39.464240000000004,-31.55558,-29.64602,SZ,000017.SZ
14,73.16033,55.36626999999999,50.0,584.70745,11.73,2020-04-24,5.04,2020-02-04,21.43808,-14.44653,1.19896,10213.98,16.326529999999998,54.78844,34.80032,20.42396,9.57667,45.92866,50.0,SZ,000019.SZ
15,1.11725,-11.54599,-15.27648,46.84859,13.27,2019-09-04,8.3,2020-02-04,-23.12925,-3.5218800000000003,1.651,1919.885,-0.33076,-11.87496,-23.86161,-6.30424,-30.63757,-17.576060000000002,-15.27648,SZ,000020.SZ
16,56.0342,36.15023,99.60669,1794.38668,23.5,2020-02-25,7.23,2019-05-08,145.16908,5.61915,1.40278,29866.56,18.02326,35.643879999999996,79.38031,3.3389800000000003,121.2223,62.142959999999995,66.66667,SZ,000021.SZ
17,4.92441,29.1498,18.49926,106.33596000000001,20.97,2020-04-23,10.01,2020-02-04,15.24566,-20.32967,0.6765899999999999,2213.1620000000003,11.07242,28.66947,6.49159,2.04078,3.9891,19.178810000000002,22.50384,SZ,000023.SZ
18,4.314690000000001,-11.47705,-13.589870000000001,120.97131,24.52,2019-08-23,16.24,2020-02-04,-14.42779,-5.03212,0.92517,7119.896,-0.11260999999999999,-11.80627,-22.34591,-7.25623,-22.78602,-18.592,-16.32075,SZ,000025.SZ
19,4.30605,-18.349510000000002,6.99746,185.39545,13.93,2019-12-20,6.74,2019-08-12,2.93758,-3.88571,1.35751,3447.9440000000004,-0.94229,-18.65318,-3.8447199999999997,-7.480739999999999,-7.1168,-26.224220000000003,-24.16592,SZ,000026.SZ
20,7.6971,-7.1066,-10.1473,193.76148999999998,6.37,2019-05-10,5.18,2020-02-04,-8.955219999999999,3.00188,0.8454799999999999,21765.06,2.04461,-7.4520800000000005,-19.25218,-3.6565800000000004,-17.84798,-13.993739999999999,-11.5942,SZ,000027.SZ
21,2.72212,-16.57235,-11.37827,69.29754,56.0,2020-02-10,37.95,2020-03-19,-12.41248,-3.48375,0.70334,16467.73,3.32916,-16.88263,-20.358420000000002,-1.00776,-20.96755,-11.4648,-8.994710000000001,SZ,000028.SZ
22,10.78768,0.6424,3.52423,398.75,7.38,2020-03-05,4.14,2020-02-04,-9.26641,-4.2769900000000005,0.95854,8416.69,-12.96296,0.2681,-6.966,-17.824,-18.128770000000003,-3.94052,-1.2605,SZ,000030.SZ
23,7.08909,-14.984229999999998,-29.817709999999998,295.32396,8.05,2019-10-16,5.06,2020-04-28,-21.77068,1.8903599999999998,0.5381199999999999,23103.23,0.18587,-15.300410000000001,-36.929359999999996,-5.23631,-29.4117,-26.96792,-24.93036,SZ,000031.SZ
24,7.953539999999999,24.37845,33.70453,176.04781,21.32,2020-02-25,8.17,2019-05-06,98.34801999999999,5.6305,1.38493,7442.085999999999,24.63668,23.91587,20.15609,13.31083,78.97446,23.38851,26.830990000000003,SZ,000032.SZ
25,21.16441,9.05097,57.088609999999996,566.57506,33.15,2020-03-19,12.13,2019-07-15,61.904759999999996,-4.64848,1.55566,16234.03,-1.23359,8.645389999999999,41.170629999999996,-10.877510000000001,46.090790000000005,21.64397,25.037779999999998,SZ,000034.SZ
26,12.73285,-9.025269999999999,-19.48882,297.04562000000004,6.94,2019-11-20,4.2,2019-05-27,-1.7543900000000001,1.20482,0.75695,12719.84,9.090910000000001,-9.36362,-27.647109999999998,3.12395,-11.350480000000001,-20.53156,-18.314420000000002,SZ,000035.SZ
27,15.249139999999999,1.01781,-0.75,229.78702,5.98462,2019-06-24,3.36,2020-02-04,-31.551740000000002,6.72043,0.95221,5891.218000000001,17.80415,0.6421100000000001,-10.80712,10.53074,-38.2374,-10.388739999999999,-7.88863,SZ,000036.SZ
28,1.89615,3.49345,-9.748669999999999,64.68411,15.11,2019-08-29,9.03,2019-05-24,13.83285,3.0434799999999997,1.7659599999999998,4943.49,5.89812,3.10855,-18.89394,0.18105,2.71428,-8.067269999999999,-5.50239,SZ,000037.SZ
29,18.22315,-7.28782,-6.07477,232.40538999999998,17.3,2019-09-18,6.67,2019-08-07,-26.96221,-4.5584,,5254.062,18.23529,-7.632630000000001,-15.59232,9.9242,-34.096140000000005,-17.49181,-15.18987,SZ,000038.SZ
30,5.07034,-18.97492,-23.402060000000002,166.67032,11.53,2019-07-09,7.25,2020-04-28,-36.94481,-1.8494099999999998,0.9450700000000001,24341.72,-3.63165,-19.27626,-31.16382,-8.50836,-43.1037,-26.39172,-24.33809,SZ,000039.SZ
31,19.86194,-16.43836,-36.59044,820.64804,7.73,2019-05-07,2.92,2020-04-29,-61.294419999999995,-1.9292599999999998,1.27389,4534.965,-7.85498,-16.749129999999997,-43.0158,-13.81979,-65.07497,-29.01397,-27.033490000000004,SZ,000040.SZ
32,1.68927,-4.7379,-4.83384,39.08337,11.27,2019-12-27,8.07,2019-08-06,-16.44562,-5.5,0.8711899999999999,6282.654,3.05344,-5.09219,-14.477139999999999,-4.45385,-24.60676,-15.34525,-12.98343,SZ,000042.SZ
33,8.57568,32.32323,32.32323,137.39971,29.4,2020-04-29,9.81,2019-06-17,148.57685,-7.0922,0.99134,27781.07,11.064010000000001,31.83111,18.91476,1.4857200000000002,124.29722,25.62283,29.12765,SZ,000043.SZ
34,3.91819,-8.207930000000001,-2.0438,202.45117,9.05,2020-02-26,6.06,2019-08-15,-8.83152,-4.8227,1.25421,3223.634,-2.1865900000000003,-8.54932,-11.96981,-8.602,-17.73636,-12.377510000000001,-9.932889999999999,SZ,000045.SZ
35,13.10309,-23.41357,-20.09132,488.87949000000003,6.85,2019-05-06,3.33,2020-04-29,-50.704229999999995,-2.77778,0.9460299999999999,18147.38,-11.39241,-23.6984,-28.18856,-16.92793,-55.519169999999995,-25.16479,-23.07692,SZ,000046.SZ
36,4.78576,13.99271,6.22802,43.55851,28.99,2020-04-28,17.0,2019-08-06,17.57323,4.60059,0.0713,10066.32,6.65245,13.56875,-4.53619,3.1915299999999998,6.08932,12.48808,15.626439999999999,SZ,000048.SZ
37,4.31121,-20.21505,-1.06667,145.78781999999998,52.13,2020-02-24,23.3,2019-06-06,22.523120000000002,1.14504,1.22955,7687.036,8.79765,-20.511779999999998,-11.0917,-1.47537,10.55573,-11.40643,-8.93471,SZ,000049.SZ
38,13.93694,-14.26844,2.90276,572.33286,18.95,2020-02-24,12.65,2019-05-06,0.85349,6.61654,1.5956,29042.38,6.37659,-14.58729,-7.5245,-1.80582,-8.99733,-15.315389999999999,-12.95273,SZ,000050.SZ
39,17.273120000000002,-1.57303,-1.57303,186.44329,5.78,2019-05-16,3.66,2020-02-04,-25.88832,0.22883,1.59343,4204.471,7.8817699999999995,-1.9391,-11.54675,0.68645,-33.12715,-11.77812,-9.31677,SZ,000055.SZ
40,3.88825,-14.393939999999999,-18.11594,147.14491,6.85,2019-09-03,3.19,2020-04-28,-36.75373,-2.02312,1.10158,3492.263,0.89286,-14.712320000000002,-26.41335,-4.77961,-42.93128,-20.33846,-18.11594,SZ,000056.SZ
41,39.53163,-13.0854,-11.74825,507.15151,12.08,2019-09-10,4.42,2019-08-15,6.94915,-13.0854,1.17425,6741.411999999999,2.60163,-13.40865,-20.6909,-5.36046,-3.49706,-16.47983,-14.14966,SZ,000058.SZ
42,16.42896,-16.63808,-15.18325,458.35947999999996,7.05,2019-05-06,4.72,2020-04-29,-32.31198,-5.44747,0.92414,7773.291,-13.67673,-16.94811,-23.777829999999998,-20.44724,-38.92337,-22.36308,-20.197039999999998,SZ,000059.SZ
43,16.71279,-14.03941,-13.184079999999998,570.95102,5.08,2019-05-31,3.38,2020-04-28,-31.29921,-1.6901400000000002,1.02047,12458.2,-1.96629,-14.359110000000001,-21.98124,-8.46992,-38.00953,-21.04015,-18.83721,SZ,000060.SZ
44,86.18964,48.17658,43.76164,870.0565,10.09,2020-04-27,4.24,2020-02-04,35.2014,-7.43405,0.9022100000000001,13100.56,6.62983,47.6255,29.1941,12.06926,21.99567,34.355309999999996,38.10376,SZ,000061.SZ
45,4.19434,-9.87831,-9.16306,125.94488999999999,16.9,2019-09-18,11.31,2020-02-04,-14.93241,5.26756,1.14994,13168.0,5.53227,-10.21348,-18.36767,-2.0255400000000003,-23.24135,-13.98681,-11.58708,SZ,000062.SZ
46,81.36361,4.90171,23.02395,2862.26214,56.7,2020-03-03,26.5,2019-05-20,27.80715,2.8021,0.9955700000000001,173209.3,-3.9953300000000005,4.51157,10.557789999999999,-8.64018,15.32365,12.95486,16.10624,SZ,000063.SZ
47,4.2846,-5.18519,-7.13422,105.32972,10.5,2019-05-06,6.85,2020-02-04,-26.85714,0.39216,1.34294,5909.802,6.51872,-5.5378099999999995,-16.544420000000002,0.43187,-34.00134,-13.623729999999998,-11.21387,SZ,000065.SZ
48,81.64715,-16.57264,-18.3011,1969.9329100000002,17.6,2019-10-29,7.95,2019-05-06,35.2,-1.5807,1.57884,34734.84,-0.92127,-16.88291,-26.57975,-8.465010000000001,21.9944,-26.0353,-23.97172,SZ,000066.SZ
49,36.67218,-10.44386,-16.54501,401.16334,5.8,2019-10-15,3.0,2020-03-30,-32.480309999999996,0.2924,1.51948,3452.9809999999998,12.0915,-10.77693,-25.0016,2.08229,-39.07527,-19.97837,-17.7458,SZ,000068.SZ
50,28.40444,-7.9096,-7.386360000000001,976.1572800000001,7.93,2020-01-02,5.51,2020-03-19,-17.98742,3.00158,0.84399,53480.34,2.03443,-8.2521,-16.77101,-2.9771799999999997,-25.99796,-18.574679999999997,-16.30295,SZ,000069.SZ
51,10.02869,-11.764710000000001,-13.7606,592.3567,14.95,2019-05-21,8.4,2020-02-04,-24.691329999999997,-2.13904,1.40864,7457.271,0.21906,-12.09286,-22.49934,-8.171619999999999,-32.04707,-17.957160000000002,-15.6682,SZ,000070.SZ
52,59.322430000000004,-13.27801,25.1497,3068.49745,7.76,2020-02-07,3.04,2019-08-06,0.48077,-13.99177,1.5879299999999998,11547.6,-8.53392,-13.600539999999999,12.46813,-13.54093,-9.333639999999999,9.02266,12.06434,SZ,000078.SZ
53,3.23589,-16.384179999999997,-21.83099,130.95185,6.98,2019-08-21,4.25,2020-04-28,-28.50242,-0.44843,0.93881,8623.368,0.22573000000000001,-16.69516,-29.75194,-5.48623,-35.48591,-23.27729,-21.136770000000002,SZ,000088.SZ
54,12.46373,-8.63787,-14.151929999999998,398.6116,11.89,2019-08-20,7.09,2020-03-19,-7.82123,4.96183,0.9864799999999999,16918.85,7.98429,-8.97766,-22.851010000000002,3.7418400000000003,-16.82475,-17.84978,-15.55783,SZ,000089.SZ
55,65.32133,26.28458,20.79395,515.90728,6.98,2020-04-22,4.21,2020-02-04,17.82975,-3.61991,1.23658,11940.0,37.41935,25.81492,8.55376,27.71862,6.32078,17.2936,20.56604,SZ,000090.SZ
56,1.06566,-0.36969,9.10931,28.56723,12.07,2020-01-06,8.17,2019-08-06,-7.78443,-1.55251,0.82804,5691.84,1.22066,-0.74022,-1.9468599999999998,-4.79555,-16.79155,-8.00521,-5.4386,SZ,000096.SZ
57,13.96665,-4.78873,-10.225760000000001,144.64158999999998,8.36,2019-08-30,5.8,2020-02-04,-9.0175,0.0,1.18735,4097.036,12.29236,-5.14283,-19.322689999999998,5.03945,-17.90417,-11.00787,-8.525030000000001,SZ,000099.SZ
58,373.53876,-8.3004,41.033429999999996,13075.93152,7.37,2020-02-25,3.03,2019-08-06,29.247909999999997,6.912439999999999,0.89979,62634.45,12.07729,-8.64144,26.74235,-3.6062800000000004,16.62368,0.9856799999999999,3.8031300000000003,SZ,000100.SZ
59,22.36271,-8.96226,-22.334,650.74775,7.642860000000001,2019-05-06,3.44,2020-02-04,-50.376509999999996,-18.22034,0.47767,3387.913,-24.165029999999998,-9.300839999999999,-30.20399,-25.05798,-55.223459999999996,-21.6027,-19.41545,SZ,000150.SZ
60,2.32342,-17.319589999999998,-15.8447,85.18205999999999,12.85,2019-05-13,7.85,2020-03-24,-38.449729999999995,-0.37267,0.79608,2373.76,-1.10974,-17.62709,-24.37226,-5.178730000000001,-44.46163,-25.6922,-23.61905,SZ,000151.SZ
61,7.67917,2.91121,6.6365,220.28332000000003,9.09,2020-02-07,5.54,2019-08-15,9.10494,-0.8415100000000001,0.99735,2206.8379999999997,-1.66898,2.52847,-4.1691,-1.1454600000000001,-1.5518399999999999,4.05604,6.95915,SZ,000153.SZ
62,7.05055,-17.54757,2.63158,328.53798,5.35,2020-02-19,3.55,2020-04-28,-18.23899,-1.0152299999999999,1.1567100000000001,4953.0,-1.0152299999999999,-17.85422,-7.7682,-7.43398,-26.22496,-12.3754,-9.930719999999999,SZ,000155.SZ
63,16.59052,-3.62903,10.13825,557.43143,13.76,2020-02-10,8.16,2019-11-15,-15.919089999999999,-3.43434,1.22021,13702.84,2.46517,-3.98745,-1.02219,-4.3602,-24.13165,-10.91456,-8.42912,SZ,000156.SZ
64,44.06341,1.5873,9.401710000000001,1071.21026,6.95,2020-03-03,4.55,2019-05-10,29.29293,3.5598699999999996,0.7417100000000001,49304.69,12.47803,1.20949,-1.68409,7.35209,16.6643,-6.79207,-4.1916199999999995,SZ,000157.SZ
65,64.47573,28.245359999999998,36.00605,2312.384,14.59,2020-03-03,4.76,2019-08-15,53.151619999999994,-4.56476,1.73,14371.56,3.5714300000000003,27.7684,22.2244,-7.025469999999999,38.1926,28.240340000000003,31.818179999999998,SZ,000158.SZ
66,19.58074,-15.37071,-19.86301,389.86881,10.64,2019-05-16,4.48,2020-02-04,-53.57143000000001,-13.17254,1.18757,2249.61,-6.58683,-15.68545,-27.983390000000004,-14.71845,-58.10632,-19.982879999999998,-17.75044,SZ,000159.SZ
67,29.894270000000002,-9.3361,-8.76827,1311.19185,5.27,2020-01-02,4.16,2020-02-04,-14.98054,1.15741,0.95641,102747.7,-0.9070299999999999,-9.67329,-18.01289,-6.557289999999999,-23.284779999999998,-16.96507,-14.648439999999999,SZ,000166.SZ
68,5.84339,-0.9901,-3.66089,195.94255,5.95,2019-06-17,4.34,2020-02-04,-15.966389999999999,-0.39841,0.91054,20145.27,4.8218,-1.35833,-13.42304,-2.12422,-24.174329999999998,-6.09481,-3.4749,SZ,000301.SZ
69,23.969160000000002,-2.4500900000000003,-3.15315,694.45424,61.0,2020-01-17,46.3,2020-03-23,2.57634,3.38527,0.7883600000000001,374645.2,11.00785,-2.8128900000000003,-12.96676,4.22791,-7.442760000000001,-10.22987,-7.72532,SZ,000333.SZ
70,40.28515,-0.96083,15.916960000000001,1467.14187,16.69,2020-01-06,10.65,2019-08-15,8.50202,1.82371,0.90179,104699.9,12.04013,-1.32917,4.17095,0.56833,-2.09586,-17.90747,-15.61713,SZ,000338.SZ
71,29.84357,21.6753,55.17621,754.9643900000001,16.35,2020-03-16,7.7,2019-08-15,43.92237,-2.55878,0.8482200000000001,14207.33,7.639419999999999,21.22278,39.452020000000005,-2.57119,29.86482,27.27545,30.82637,SZ,000400.SZ
72,36.28978,32.22222,44.81031,1055.24556,22.1,2020-03-03,12.8,2020-02-04,25.0309,3.21429,0.7268600000000001,27260.39,3.16165,31.73047,30.136509999999998,0.60902,12.81857,15.702010000000001,18.930039999999998,SZ,000401.SZ
73,7.22618,-7.46667,-11.704830000000001,211.68405,8.27,2020-01-02,6.39,2020-03-23,-15.67436,3.7369199999999996,0.83216,20743.17,6.11621,-7.810810000000001,-20.651889999999998,-0.9202799999999999,-23.910829999999997,-16.85181,-14.532020000000001,SZ,000402.SZ
74,1.8327200000000001,16.48449,11.51018,71.56474,40.2,2020-03-27,23.49,2019-06-05,33.61572,3.9820699999999998,0.58317,10724.49,4.8112699999999995,16.051270000000002,0.21072,1.25682,20.564870000000003,18.76093,22.0743,SZ,000403.SZ
75,3.54543,-9.33333,-11.9171,144.18126999999998,4.57,2019-05-17,3.26,2020-04-28,-26.08696,-2.8571400000000002,0.93375,2366.453,-2.8571400000000002,-9.67053,-20.84264,-8.035810000000001,-33.30638,-16.26035,-13.92405,SZ,000404.SZ
76,8.54054,-6.6474,-9.01408,318.23791,4.31,2019-05-13,2.8,2020-02-04,-25.40416,-5.0,0.9345600000000001,2842.673,-10.27778,-6.99459,-18.23379,-16.895770000000002,-32.69027,-11.732289999999999,-9.26966,SZ,000407.SZ
77,13.215979999999998,-38.26458,-49.71031,203.46813999999998,10.65,2019-08-01,4.29,2020-04-29,-57.114619999999995,-25.938570000000002,1.10417,8653.003,-26.812820000000002,-38.49418,-54.806230000000006,-29.9256,-61.303430000000006,-42.788579999999996,-41.192409999999995,SZ,000408.SZ
78,4.14307,-15.44256,-16.85185,83.45711,6.53,2019-05-16,3.91,2020-03-24,-31.76292,2.7460000000000004,1.11456,2294.081,7.41627,-15.75704,-25.27735,-0.86549,-38.42794,-9.37487,-6.84647,SZ,000409.SZ
79,2.7680000000000002,-28.80845,-23.12704,105.05628,7.86,2019-09-20,4.32,2019-08-23,-35.86957,-2.27743,1.35566,7948.65,-3.6734699999999996,-29.073220000000003,-30.916659999999997,-9.47183,-42.13348,-32.57139,-30.69016,SZ,000410.SZ
80,1.6304,-8.47458,-7.352939999999999,56.12645,14.69,2019-10-16,11.01,2020-04-28,-17.52727,-1.9031099999999999,1.38457,2822.9790000000003,-0.26385,-8.814969999999999,-16.74098,-5.56018,-25.58276,-9.349160000000001,-6.82005,SZ,000411.SZ
81,68.81222,-8.85246,-41.71908,3526.20156,6.13,2019-05-06,2.48,2020-02-04,-54.94327,-2.7972,1.08057,15547.79,-7.33333,-9.19145,-47.62475,-15.40647,-59.34417,-19.5076,-17.2619,SZ,000413.SZ
82,14.98305,-20.80925,-21.93732,554.7429,4.27,2019-05-16,2.64,2020-04-28,-37.58542,-3.1802099999999998,1.078,16945.59,-5.51724,-21.10377,-29.8475,-10.912930000000001,-43.681740000000005,-29.851840000000003,-27.894740000000002,SZ,000415.SZ
83,4.2971900000000005,-11.67002,-18.7037,274.19208,6.64,2019-07-30,4.02,2020-02-04,-23.91681,-0.9029299999999999,1.19888,2334.916,-1.3483100000000001,-11.99853,-26.94155,-8.99903,-31.3482,-23.047829999999998,-20.9009,SZ,000416.SZ
84,5.66671,-6.45833,1.8140599999999998,233.87481,5.64,2019-05-16,4.13,2020-02-04,-17.9159,-0.883,0.9909399999999999,3501.68,-10.02004,-6.80623,-8.502880000000001,-9.68678,-25.933429999999998,-11.396930000000001,-8.92495,SZ,000417.SZ
85,2.78419,-7.53425,-7.11009,108.92163000000001,4.96,2020-01-13,3.79,2020-02-04,-18.6747,-0.978,0.99644,2201.51,-1.6990299999999998,-7.878139999999999,-16.52274,-6.44647,-26.618109999999998,-13.78394,-11.37856,SZ,000419.SZ
86,51.70089,4.73934,1.84332,1514.70975,3.76,2020-03-12,1.78,2020-02-04,-10.8871,-8.67769,0.8372200000000001,4355.262,5.2381,4.3498,-8.47658,-3.31046,-19.591160000000002,-0.46224,2.31481,SZ,000420.SZ
87,8.561010000000001,3.89908,2.48869,82.19926,5.07,2020-03-11,3.85,2020-02-04,-11.523439999999999,3.42466,0.9058700000000001,2594.091,10.75795,3.5126699999999995,-7.896610000000001,4.1346099999999995,-20.16535,-2.71423,0.0,SZ,000421.SZ
88,7.61522,-6.22711,-9.21986,139.65896999999998,3.83,2019-05-07,2.44,2020-02-06,-33.85013,-4.83271,0.71044,2298.604,-2.6616,-6.5758600000000005,-18.41872,-6.16018,-40.31129,-14.12014,-11.72414,SZ,000422.SZ
89,9.32667,-9.170819999999999,-12.25587,139.78332,43.3,2019-05-06,24.92,2020-03-23,-29.20758,4.34197,0.828,20275.24,20.43512,-9.50862,-21.14709,12.161760000000001,-36.1222,-14.733979999999999,-12.3551,SZ,000423.SZ
90,92.7458,6.93642,22.78761,2521.48332,6.01,2020-04-20,4.11,2019-06-06,21.17904,-1.42096,0.8397,43476.86,9.90099,6.53871,10.3454,4.13325,9.34293,-1.2914,1.46252,SZ,000425.SZ
91,12.67199,0.59172,2.0,398.85618999999997,6.62,2019-09-05,4.05,2019-11-18,-8.43806,-5.55556,0.91065,9369.681,-3.04183,0.2176,-8.33578,-8.81516,-17.38133,-0.16953,2.6156900000000003,SZ,000426.SZ
92,28.27181,39.76378,36.53846,418.96205,4.1,2020-04-22,2.08,2020-02-04,17.9402,-6.33245,1.20713,3617.187,26.785709999999998,39.24398,22.70286,17.02613,6.42044,31.818509999999996,35.496179999999995,SZ,000428.SZ
93,3.00102,-8.30235,-6.0913699999999995,64.42988000000001,8.97,2019-06-12,6.4,2020-03-23,-15.62144,7.87172,0.67647,14505.77,9.46746,-8.64339,-15.60724,3.62129,-23.86307,-12.84325,-10.41162,SZ,000429.SZ
94,3.57575,-1.222,-5.82524,108.75612,6.27,2019-08-06,4.01,2020-02-04,-21.77419,0.41408,1.05502,1963.366,2.7542400000000002,-1.58936,-15.368079999999999,-3.6701699999999997,-29.414859999999997,-9.43647,-6.909789999999999,SZ,000430.SZ
95,23.789379999999998,-0.80808,2.079,598.0297400000001,5.84,2019-05-06,4.41,2020-03-19,-17.47899,-0.40568000000000004,1.0488,11582.43,2.7196700000000003,-1.17699,-8.26478,-4.2807,-25.539189999999998,-6.15459,-3.53635,SZ,000488.SZ
96,16.70765,15.11111,11.1588,417.03636,6.51,2020-03-05,3.81,2020-02-04,-13.953489999999999,-4.60405,0.9416200000000001,5802.32,-4.95413,14.683,-0.10505,-4.50745,-22.35804,7.67955,10.683760000000001,SZ,000498.SZ
97,9.00257,-0.09025,4.82955,282.62529,13.95,2019-12-25,9.23,2019-08-15,-5.30368,1.37363,0.9137,8512.75,-3.5714300000000003,-0.46183,-5.79296,-3.9323300000000003,-14.5531,-18.9041,-16.64157,SZ,000501.SZ
98,3.41859,-7.84593,-14.55026,89.8373,11.13,2020-03-19,5.88,2020-02-04,-23.277910000000002,-6.6474,1.16941,1193.935,-2.71084,-8.18867,-23.20899,-10.465810000000001,-30.77171,-11.85609,-9.39691,SZ,000502.SZ
99,11.111410000000001,-33.12958,-28.026320000000002,336.61296,21.56,2019-05-06,10.25,2020-04-29,-50.742909999999995,-11.27332,1.83633,9833.115,-12.89809,-33.37828,-35.31949,-17.10789,-55.554069999999996,-37.832570000000004,-36.09813,SZ,000503.SZ
100,1.48082,-4.780880000000001,-23.7234,28.467090000000002,14.05,2019-05-15,6.66,2020-02-05,-38.3491,0.13965999999999998,1.24185,2233.985,2.28245,-5.13501,-31.4526,-1.6306,-44.37082,-13.67092,-11.26238,SZ,000504.SZ
101,63.97691999999999,51.73675,51.45985,814.74207,10.32,2020-04-23,4.75,2020-02-04,41.156459999999996,-19.57364,1.04761,5324.795999999999,7.37387,51.17242,36.11225,-2.47551,27.36907,46.81308,50.90909,SZ,000505.SZ
102,23.3728,-13.04348,-10.11236,755.11779,4.55,2019-06-25,2.12,2020-04-28,-31.818179999999998,-9.43396,0.972,2229.643,-10.780669999999999,-13.366879999999998,-19.220779999999998,-17.44391,-38.47781,-18.928520000000002,-16.66667,SZ,000506.SZ
103,5.43043,-12.95337,-14.28571,199.78214,6.86,2019-05-06,4.69,2020-02-04,-28.510640000000002,-1.7543900000000001,1.05312,4689.340999999999,-0.7874,-13.2771,-22.971239999999998,-5.9931,-35.49333,-20.14327,-17.91531,SZ,000507.SZ
104,17.91786,-44.44444,-50.61728,470.87206,3.34,2019-05-06,1.17,2020-04-30,-65.21739000000001,-6.25,1.10236,990.5797,-35.13514,-44.65106,-55.62129,-31.78,-68.61477,-51.35711,-50.0,SZ,000509.SZ
105,10.406239999999999,-2.93399,5.02646,386.32408,5.48,2019-07-08,3.33,2020-02-04,-22.61209,-5.0239199999999995,0.66255,2418.4539999999997,3.11688,-3.2949900000000003,-5.6160000000000005,-6.473990000000001,-30.170920000000002,-7.15757,-4.56731,SZ,000510.SZ
106,11.25505,4.8221300000000005,36.84211,260.79663,44.91,2020-04-23,22.15385,2019-06-06,51.47623,-7.638730000000001,1.05328,34050.18,1.27291,4.43229,22.97573,-5.55905,36.680859999999996,14.837629999999999,18.041539999999998,SZ,000513.SZ
